ID,Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy
2287,20.315,19.245,413,488.6666667,0.002830085,1
2288,20.39,19.22,412.2,496.25,0.002839577,1
2289,20.39,19.26,409,496.25,0.002845514,1
2290,20.4175,19.29,411,497,0.002854832,1
2291,20.42666667,19.16333333,413,504,0.002837614,1
2292,20.4725,19.0975,411,503.25,0.00283587,1
2293,20.525,19.315,411,509.25,0.002877666,1
2294,20.5,19.2425,405,515,0.002862376,1
2295,20.56666667,19.2,409,515.3333333,0.002867849,1
2296,20.625,19.4175,405,524.5,0.002910988,1
2297,20.65,19.4725,408.5,531,0.002923796,1
2298,20.7,19.5,418.3333333,530.3333333,0.002937022,1
2299,20.7,19.5,419,533.6666667,0.002937022,1
2300,20.7,19.575,419,535.75,0.002948372,1
2301,20.7225,19.6,419,546.25,0.00295627,1
2302,20.7,19.53333333,419,547,0.002942066,1
2303,20.79,19.4725,419,546.25,0.00294924,1
2304,20.79,19.5,419,551.25,0.002953425,1
2305,20.79,19.53333333,419,560,0.002958497,1
2306,20.79,19.525,419,564,0.002957229,1
2307,20.815,19.625,419,568.75,0.002977048,1
2308,20.79,19.63333333,419,572,0.002973716,1
2309,20.84,19.65,419,573,0.002985471,1
2310,20.89,19.72,419,575.25,0.003005434,1
2311,20.865,19.65,419,579.5,0.002990089,1
2312,20.89,19.6,426,583.5,0.002987058,1
2313,20.89,19.63333333,423.6666667,585.3333333,0.002992162,1
2314,20.89,19.7,426,587.5,0.003002371,1
2315,20.89,19.65,422.5,591.5,0.002994714,1
2316,20.89,19.7,426,594,0.003002371,1
2317,20.89,19.625,419,597.5,0.002990886,1
2318,20.89,19.63333333,428.3333333,595.3333333,0.002992162,1
2319,20.865,19.675,429.5,590.75,0.002993912,1
2320,20.865,19.7425,429.5,589.75,0.003004233,1
2321,20.82333333,19.66666667,433,591,0.002984937,1
2322,20.84,19.695,433,589.5,0.002992341,1
2323,20.89,19.7225,433,595.75,0.003005817,1
2324,20.865,19.7225,433,596.75,0.003001175,1
2325,20.85666667,19.76,433,598.6666667,0.00300536,1
2326,20.865,19.7675,433,605.5,0.003008055,1
2327,20.84,19.745,433,609,0.002999974,1
2328,20.84,19.745,433,614,0.002999974,1
2329,20.84,19.745,433,614.75,0.002999974,1
2330,20.89,19.79,433,621,0.003016154,1
2331,20.865,19.7675,433,620.25,0.003008055,1
2332,20.865,19.7675,433,617.5,0.003008055,1
2333,20.865,19.7675,433,621.25,0.003008055,1
2334,20.89,19.79,433,616.6666667,0.003016154,1
2335,20.865,19.7675,433,620,0.003008055,1
2336,20.85666667,19.76,433,628.3333333,0.00300536,1
2337,20.84,19.7675,433,635.25,0.003003409,1
2338,20.865,19.7675,433,636.5,0.003008055,1
2339,20.89,19.79,433,635.5,0.003016154,1
2340,20.89,19.79,433,635.75,0.003016154,1
2341,20.865,19.7675,433,637.5,0.003008055,1
2342,20.84,19.745,433,629.75,0.002999974,1
2343,20.865,19.7675,433,637.25,0.003008055,1
2344,20.89,19.79,433,647.3333333,0.003016154,1
2345,20.865,19.7675,433,646,0.003008055,1
2346,20.82333333,19.73,433,642.6666667,0.002994596,1
2347,20.85666667,19.79333333,433,648,0.003010454,1
2348,20.89,19.79,433,655,0.003016154,1
2349,20.9175,19.79,433,650.5,0.003021285,1
2350,20.92666667,19.79,433,643.6666667,0.003022998,1
2351,20.9175,19.79,433,642,0.003021285,1
2352,20.96333333,19.79,433,639.3333333,0.003029855,1
2353,20.89,19.79,436.5,648,0.003016154,1
2354,20.89,19.815,426,649,0.003019983,1
2355,20.89,19.79,433,654,0.003016154,1
2356,20.89,19.92666667,433,660,0.003037085,1
2357,20.89,20.13333333,442.3333333,677.3333333,0.003068739,1
2358,20.89,20.354,435.8,698.2,0.003102541,1
2359,20.89,20.4725,447,709.25,0.003120694,1
2360,20.92666667,20.39,442.3333333,712,0.003115109,1
2361,20.945,20.5,443.5,710,0.00313555,1
2362,20.945,20.445,447,708,0.003127095,1
2363,20.945,20.55,447,707.5,0.003143236,1
2364,20.945,20.6975,447,725.75,0.003165912,1
2365,20.9725,20.7675,438,733.25,0.003182078,1
2366,21,20.79,441,735.3333333,0.00319096,1
2367,21,20.815,438,740.75,0.003194817,1
2368,21,20.865,438,744.25,0.003202531,1
2369,21,20.79,438,757,0.00319096,1
2370,21,20.79,440,759,0.00319096,1
2371,21,20.815,437.25,752.25,0.003194817,1
2372,21,20.865,438,754.5,0.003202531,1
2373,21.025,20.945,440.25,758.5,0.003219843,1
2374,21.05,21,436.5,764,0.003233331,1
2375,21.05,21.05,441,765.25,0.003241069,1
2376,21.1,21.15,436.5,769.75,0.003266618,1
2377,21.1,21.245,444,780.25,0.003281368,1
2378,21.1,21.29,444,786,0.003288355,1
2379,21.1,21.2225,444,783.25,0.003277875,1
2380,21.1,21.2675,444,787,0.003284862,1
2381,21.1,21.2,444,787.6666667,0.003274381,1
2382,21.1,21.2,448,786.75,0.003274381,1
2383,21.1,21.2,444,782.5,0.003274381,1
2384,21.1,21.1,454.75,779.75,0.003258855,1
2385,21.1,21.05,454.75,777.5,0.003251092,1
2386,21.1,21.1,460,779.3333333,0.003258855,1
2387,21.175,21.075,449.5,782.75,0.003270077,1
2388,21.15,21.05,449.5,787.5,0.003261142,1
2389,21.2,21.075,454.75,777,0.003275125,1
2390,21.2,21.06666667,449.3333333,789.6666667,0.003273823,1
2391,21.175,21.075,460,805.25,0.003270077,1
2392,21.2,20.9975,456,801.25,0.003263018,1
2393,21.2,21,460,796,0.003263409,1
2394,21.2225,21.025,449.5,793.25,0.003271853,1
2395,21.29,20.96333333,453,788.3333333,0.003275814,1
2396,21.2675,21,460,794.5,0.003277024,1
2397,21.29,21,460,797.5,0.003281574,1
2398,21.32333333,21.03333333,460,810,0.003293571,1
2399,21.29,21,450.75,812.5,0.003281574,1
2400,21.29,21.03333333,454.6666667,813.6666667,0.00328681,1
2401,21.315,20.9725,444,809.25,0.003282309,1
2402,21.29,21,444,812.3333333,0.003281574,1
2403,21.29,21.03333333,454.6666667,807.6666667,0.00328681,1
2404,21.315,21,460,810.5,0.003286635,1
2405,21.34,21,452,811.5,0.003291704,1
2406,21.325,20.978,456,808,0.003285198,1
2407,21.31,20.956,460,804.5,0.003278702,1
2408,21.32333333,20.86,460,797.3333333,0.003266287,1
2409,21.35666667,20.92666667,460,796.3333333,0.003283519,1
2410,21.39,20.865,449.5,798.5,0.003280523,1
2411,21.39,20.79,460,796,0.003268669,1
2412,21.34,20.995,449.5,801.25,0.003290916,1
2413,21.34,21.1,449.5,811,0.003307462,1
2414,21.29,21.245,460,821.5,0.003320063,1
2415,21.34,21.2675,455.5,830.25,0.003333858,1
2416,21.29,21.29,457,835,0.003327133,1
2417,21.34,21.2,449.5,831,0.003323221,1
2418,21.315,21.29,454.75,834.75,0.003332265,1
2419,21.29,21.29,460,837,0.003327133,1
2420,21.315,21.29,460,841,0.003332265,1
2421,21.315,21.2675,460,844.5,0.003328725,1
2422,21.39,21.34,460,847,0.003355608,1
2423,21.39,21.2675,454.75,842.5,0.003344147,1
2424,21.39,21.2,453,841,0.003333476,1
2425,21.39,21.2475,449.5,839.5,0.003340985,1
2426,21.365,21.3175,454.75,844.5,0.003346891,1
2427,21.39,21.2,457,847,0.003333476,1
2428,21.39,21.2675,454,847.75,0.003344147,1
2429,21.32333333,21.23,464,843.3333333,0.003324531,1
2430,21.365,21.315,461.5,847.25,0.003346497,1
2431,21.39,21.34,449.5,848.5,0.003355608,1
2432,21.34,21.445,449.5,848.5,0.003361833,1
2433,21.39,21.39,454,854.25,0.003363513,1
2434,21.34,21.1475,455.5,848.25,0.003314947,1
2435,21.35666667,21.2,468,844.3333333,0.003326636,1
2436,21.29,21.2,454,836.5,0.003312993,1
2437,21.32333333,21.2,454,838,0.003319808,1
2438,21.315,21.125,469,841.5,0.003306302,1
2439,21.34,21,469,832,0.003291704,1
2440,21.315,20.865,469,825,0.003265396,1
2441,21.315,20.9175,465.25,824,0.003273655,1
2442,21.29,21.175,475.25,826.75,0.003309066,1
2443,21.29,21.1,464,824,0.003297283,1
2444,21.29,21.2,459,827.5,0.003312993,1
2445,21.29,21.236,468.2,843.5,0.003318649,1
2446,21.365,21.17,474,845.6,0.00332361,1
2447,21.39,20.79,492.3333333,837.3333333,0.003268669,1
2448,21.32333333,21.06666667,474,825.6666667,0.003298818,1
2449,21.39,20.97,480.25,831.75,0.003297119,1
2450,21.4725,21.0475,504,832.25,0.003326228,1
2451,21.5,21.1,539.5,843,0.00334022,1
2452,21.5,20.725,509,839,0.003280543,1
2453,21.5,20.84,528.5,832.5,0.003298842,1
2454,21.6,21.0225,499,840,0.003348428,1
2455,21.65,20.9175,497.75,850,0.003341874,1
2456,21.675,21.1,500.25,853.75,0.003376376,1
2457,21.7,21,489,852,0.003365456,1
2458,21.7,20.9725,490.25,856.25,0.003361025,1
2459,21.7,20.945,494,854.5,0.003356594,1
2460,21.7,20.89,485.6666667,854,0.003347732,1
2461,21.7,20.815,481.5,850.75,0.003335649,1
2462,21.7,20.8925,484,844.5,0.003348135,1
2463,21.7,21.075,482.75,850.75,0.00337754,1
2464,21.73,20.89,477.3333333,861,0.003353911,1
2465,21.73,20.93,477.3333333,865,0.003360367,1
2466,21.7675,20.795,485.25,860.75,0.003346278,1
2467,21.754,20.896,485.25,853.25,0.00335983,1
2468,21.73,20.7,482.75,849.75,0.003323243,1
2469,21.79,20.945,464,844.5,0.003375208,1
2470,21.7225,20.87,479,846.75,0.003349138,1
2471,21.745,20.7225,476.75,852.5,0.003329942,1
2472,21.7,20.79,476,851,0.003331621,1
2473,21.7,20.7675,480,854.75,0.003327996,1
2474,21.73,20.73,479,852.6666667,0.003328085,1
2475,21.7225,20.7,479,848.25,0.003321712,1
2476,21.7225,20.7,485.25,848,0.003321712,1
2477,21.7,20.6,489,846,0.003301012,1
2478,21.7,20.745,489,844.5,0.003324371,1
2479,21.7675,20.7925,471.5,846.75,0.003345873,1
2480,21.76,20.73,471,849,0.003334225,1
2481,21.79,20.55,487.75,837,0.003311217,1
2482,21.79,20.5,467.6666667,830.3333333,0.003303117,1
2483,21.79,20.65,469.25,829.5,0.003327416,1
2484,21.73,20.56666667,462.3333333,830.6666667,0.003301723,1
2485,21.79,20.6,462.75,834.25,0.003319316,1
2486,21.79,20.6225,462.75,833.5,0.003322961,1
2487,21.79,20.5,472.3333333,827.6666667,0.003303117,1
2488,21.79,20.678,485,821.25,0.003331952,1
2489,21.745,20.5,479,822.3333333,0.003293999,1
2490,21.745,20.6,471.5,821.75,0.003310153,1
2491,21.7,20.66666667,464,826,0.003311751,1
2492,21.7225,20.65,475.25,829.5,0.003313645,1
2493,21.7,20.6,479,832,0.003301012,1
2494,21.7,20.6,464,823,0.003301012,1
2495,21.7,20.6,469,824,0.003301012,1
2496,21.7,20.6,467.75,825.25,0.003301012,1
2497,21.7,20.625,481.5,830.75,0.003305039,1
2498,21.7,20.5,479,831,0.003284903,1
2499,21.7225,20.6,479,826,0.003305579,1
2500,21.76,20.53333333,490.6666667,818.3333333,0.003302425,1
2501,21.7225,20.525,502.75,815.75,0.003293481,1
2502,21.7225,20.5,490.25,816,0.003289448,0
2503,21.7,20.5,479,813.25,0.003284903,0
2504,21.7,20.39,474,806,0.003267184,0
2505,21.7,20.525,492.75,804.5,0.00328893,0
2506,21.7,20.46,507,801,0.003278459,1
2507,21.7,20.575,484,796,0.003296984,1
2508,21.7,20.4425,467.75,801,0.00327564,1
2509,21.7,20.39,464,803,0.003267184,1
2510,21.7,20.39,469,795.6666667,0.003267184,1
2511,21.7,20.4175,464,794,0.003271613,1
2512,21.7,20.5,471,787,0.003284903,1
2513,21.7,20.39,462.75,787,0.003267184,1
2514,21.7,20.39,481.5,788,0.003267184,1
2515,21.7,20.39,479,786.5,0.003267184,1
2516,21.7,20.39,469.25,788.25,0.003267184,1
2517,21.7,20.39,469,788.3333333,0.003267184,1
2518,21.7,20.39,469,781,0.003267184,1
2519,21.65,20.365,457.75,788.75,0.003253143,1
2520,21.63333333,20.32333333,460.6666667,790.6666667,0.003243127,1
2521,21.65,20.34,465.5,789.5,0.003249129,1
2522,21.7,20.39,474.3333333,794.3333333,0.003267184,1
2523,21.675,20.4175,477.75,792.5,0.00326659,1
2524,21.65,20.2475,487.75,789.5,0.003234276,1
2525,21.7,20.53333333,492.3333333,785.5,0.003290272,1
2526,21.7,20.4725,490.25,792.6,0.003280473,1
2527,21.7,20.42666667,484,800,0.00327309,1
2528,21.7,20.46333333,480.6666667,795,0.003278996,1
2529,21.7,20.32,491.5,795.75,0.003255909,1
2530,21.675,20.4175,501.5,802,0.00326659,1
2531,21.7,20.39,494,803,0.003267184,1
2532,21.7,20.39,494,796.25,0.003267184,1
2533,21.7,20.39,479,806.6666667,0.003267184,1
2534,21.7,20.39333333,506,805.6666667,0.003267721,1
2535,21.7,20.29,514,803,0.003251077,1
2536,21.7,20.4175,513.75,800.25,0.003271613,1
2537,21.7,20.39,514,793,0.003267184,1
2538,21.7,20.39,494,791,0.003267184,1
2539,21.7,20.5,514,800.5,0.003284903,1
2540,21.7,20.42666667,507.3333333,808,0.00327309,1
2541,21.7,20.39,567.5,805.5,0.003267184,1
2542,21.7,20.39,512.75,804,0.003267184,1
2543,21.7,20.34,528.5,798.5,0.00325913,1
2544,21.7225,20.315,541.5,806.25,0.003259607,1
2545,21.7,20.2475,533.75,802.5,0.003244231,1
2546,21.73,20.29333333,504,794.3333333,0.003257613,1
2547,21.79,20.3425,494,800.25,0.003277606,1
2548,21.7675,20.3175,496.5,806,0.003269036,1
2549,21.79,20.245,496.5,804.5,0.003261814,1
2550,21.79,20.295,504,801,0.003269913,1
2551,21.79,20.295,489,801.5,0.003269913,1
2552,21.79,20.2675,489,805,0.003265458,1
2553,21.79,20.23,518.6666667,802.3333333,0.003259385,1
2554,21.76,20.26,489,800.6666667,0.003258234,1
2555,21.79,20.2925,486.5,799.5,0.003269508,1
2556,21.79,20.245,471.5,806,0.003261814,1
2557,21.73,20.35666667,474,812.6666667,0.003267833,1
2558,21.745,20.34,484,816.5,0.003268155,1
2559,21.76,20.39,479,820.3333333,0.003279251,1
2560,21.7675,20.545,479,817.5,0.003305835,1
2561,21.79,20.39,479,811.3333333,0.0032853,1
2562,21.745,20.39,484,820.75,0.003276231,1
2563,21.745,20.4725,486.5,815.5,0.003289557,1
2564,21.745,20.445,499,821,0.003285115,1
2565,21.745,20.4425,511.5,821.5,0.003284711,1
2566,21.7,20.495,521.5,813,0.003284097,1
2567,21.73,20.35666667,504,801.6666667,0.003267833,1
2568,21.73,20.29,489,799,0.003257076,1
2569,21.7,20.35666667,500.6666667,799.6666667,0.003261815,1
2570,21.7,20.2675,511,797.25,0.003247453,1
2571,21.7,20.2225,500.25,789.75,0.003240205,1
2572,21.7,20.2,494,780.25,0.003236581,1
2573,21.7,20.16666667,497.3333333,782.3333333,0.003231212,1
2574,21.7,20.1,495.6666667,779.3333333,0.003220475,1
2575,21.7,20.14,492,773.5,0.003226917,1
2576,21.7,20.15,509,771.6666667,0.003228528,1
2577,21.7,20,509,769,0.00320437,1
2578,21.7,20,495.25,763,0.00320437,1
2579,21.7,20,499,760,0.00320437,1
2580,21.7,20.1,489,752,0.003220475,1
2581,21.7,20.125,481.25,757.5,0.003224501,1
2582,21.7,20.025,489,759,0.003208396,1
2583,21.7,20,377.75,757.75,0.00320437,1
2584,21.7,20.075,44,754.75,0.003216449,0
2585,21.7,20.075,60.25,755,0.003216449,0
2586,21.65,20.05,60.75,753.5,0.003202565,0
2587,21.65,20.05,57,760,0.003202565,0
2588,21.6,20,67,758,0.003184732,0
2589,21.6,20,66.5,751.75,0.003184732,0
2590,21.6,20,53,739.25,0.003184732,0
2591,21.53333333,19.96333333,58.33333333,732,0.003165854,0
2592,21.55,20,61.5,733,0.003174952,0
2593,21.525,20,48.5,723.5,0.003170072,0
2594,21.5,19.9725,62.5,720.25,0.003160825,0
2595,21.5,20,68.75,719.25,0.003165199,0
2596,21.5,19.9725,47,714.3333333,0.003160825,0
2597,21.4725,19.945,54.5,713.4,0.003151112,0
2598,21.445,19.89,50,708,0.003137064,0
2599,21.39,19.89,50,708.5,0.003126457,0
2600,21.39,19.89,52.33333333,701,0.003126457,0
2601,21.39,19.89,57,692.5,0.003126457,0
2602,21.39,19.89,81.25,688.75,0.003126457,0
2603,21.39,19.69666667,50,689.6666667,0.003095916,0
2604,21.34,19.7675,51.75,676.25,0.00309755,0
2605,21.29,19.72666667,58.33333333,671.3333333,0.00308161,0
2606,21.29,19.66666667,131.3333333,665.3333333,0.003072191,0
2607,21.29,19.745,293.5,662.25,0.003084488,1
2608,21.29,19.7,440,660,0.003077424,1
2609,21.29,19.625,483.75,662.5,0.00306565,1
2610,21.29,19.575,492.75,658.75,0.003057801,1
2611,21.29,19.6,499,659.25,0.003061725,1
2612,21.29,19.55,489,652,0.003053876,1
2613,21.29,19.6,479,653.5,0.003061725,1
2614,21.29,19.55,486.5,658.5,0.003053876,1
2615,21.29,19.4175,489,656,0.003033078,1
2616,21.29,19.525,490.25,652.5,0.003049952,1
2617,21.29,19.6,486.5,658.5,0.003061725,1
2618,21.39,19.5,495,665.25,0.003064852,1
2619,21.39,19.5,480.6666667,660,0.003064852,1
2620,21.39,19.5,485.25,663.25,0.003064852,1
2621,21.445,19.5,494,665,0.003075249,1
2622,21.5,19.5,500.6666667,668.6666667,0.003085676,1
2623,21.5,19.4725,508.5,667,0.003081303,1
2624,21.5,19.445,508.5,664,0.00307693,1
2625,21.5,19.4175,500.25,655.25,0.003072557,1
2626,21.5,19.4725,507.5,655.5,0.003081303,1
2627,21.5,19.445,516.5,659,0.00307693,1
2628,21.5,19.365,536.5,656.25,0.003064209,1
2629,21.5,19.39,514,659.5,0.003068184,1
2630,21.5,19.29,516.25,654,0.003052283,1
2631,21.5,19.315,546,647,0.003056258,0
2632,21.5,19.39,573,652.6666667,0.003068184,0
2633,21.55,19.34,560.75,663.75,0.003069662,0
2634,21.6,19.35666667,524,652,0.003081782,0
2635,21.6,19.29,537,653,0.003071115,0
2636,21.625,19.2225,548.75,649.5,0.003065023,0
2637,21.7,19.34,541.5,640,0.003098099,1
2638,21.64,19.31,549.4,645.5,0.003081885,1
2639,21.7,19.16666667,509,646,0.003070196,1
2640,21.675,19.125,523.75,637.25,0.003058786,1
2641,21.7,19.12,559.5,632.25,0.003062684,1
2642,21.63333333,19.03,549.25,623.25,0.003035734,1
2643,21.66666667,19.2,525.3333333,624,0.003069269,1
2644,21.7,19.2,535.5,633.5,0.003075562,1
2645,21.7,19.075,545.5,634.25,0.00305544,1
2646,21.7,19.1,551,626,0.003059464,1
2647,21.7225,19.1,586,629,0.003063696,1
2648,21.745,19.05,581.75,626.75,0.003059863,1
2649,21.76,19.06666667,557.6666667,626.6666667,0.003065375,1
2650,21.79,18.99333333,571,631,0.003059158,1
2651,21.79,19.05,555.5,629.75,0.00306833,1
2652,21.7675,19,525.25,625,0.003056012,1
2653,21.7675,19,543.75,626,0.003056012,1
2654,21.79,19,563.5,627,0.003060237,1
2655,21.79,19,551.6666667,630.6666667,0.003060237,1
2656,21.79,19.15,531,639.25,0.003084516,1
2657,21.76,19.03333333,553.3333333,642.3333333,0.00305999,1
2658,21.79,19.05,531.5,637,0.00306833,1
2659,21.79,19.1,546.5,654.5,0.003076423,1
2660,21.79,19.2,524,658.5,0.00309261,1
2661,21.79,19.2,509,669,0.00309261,1
2662,21.82333333,19.23,537.6666667,673,0.003103811,1
2663,21.89,19.32333333,524,680,0.003131738,1
2664,21.815,19.3675,543.25,683.5,0.003124517,1
2665,21.89,19.5,534.6666667,688.3333333,0.003160516,1
2666,21.89,19.55,526,709.75,0.003168661,1
2667,21.89,19.675,522,717.75,0.003189025,1
2668,21.89,19.5,549.5,717,0.003160516,1
2669,21.89,19.6,547.75,720.5,0.003176807,1
2670,21.89,19.76,552.3333333,731,0.003202874,1
2671,21.945,19.79,551,735.5,0.003218604,1
2672,22,19.79,538.3333333,735.6666667,0.003229478,1
2673,22,19.7175,555.25,733.25,0.003217586,1
2674,22,19.7675,570,724.75,0.003225787,1
2675,22,19.84,570,729,0.00323768,1
2676,22,19.87,535.5,738,0.003242601,1
2677,22,20,559.3333333,756.3333333,0.003263927,1
2678,22,20,566,763.75,0.003263927,1
2679,22.05,20.05,557.25,773.75,0.003282176,1
2680,22.06666667,20.06666667,562,766,0.003288276,1
2681,22.1,20.075,566.25,760,0.003296375,1
2682,22.1,20.13333333,567.6666667,767,0.003306005,1
2683,22.1,20.1975,562,768.5,0.003316597,1
2684,22.1,20.1,562,767.5,0.003300502,1
2685,22.1,20.13333333,554.3333333,767.6666667,0.003306005,1
2686,22.125,20.3175,556.75,769.25,0.003341523,1
2687,22.15,20.5,555,790,0.003376868,1
2688,22.16666667,20.46333333,543.6666667,799.6666667,0.003374239,1
2689,22.2,20.5,547,803.75,0.003387225,1
2690,22.2,20.445,539,804.5,0.003378088,1
2691,22.2,20.65,539,802.25,0.003412146,1
2692,22.2,20.7225,539,816.75,0.003424191,1
2693,22.2,20.55,538,812,0.003395532,1
2694,22.2,20.55,541.75,810.3333333,0.003395532,1
2695,22.2,20.7225,530.5,827,0.003424191,1
2696,22.175,20.745,534.25,830.25,0.003422685,1
2697,22.2,20.65,519,826,0.003412146,1
2698,22.2,20.625,526.75,822.5,0.003407992,1
2699,22.2,20.66333333,512,832,0.003414361,1
2700,22.2,20.745,513.5,840,0.00342793,1
2701,22.13333333,20.82333333,498.6666667,846,0.003426922,1
2702,22.16666667,20.85666667,528,853.3333333,0.003439455,1
2703,22.175,20.8975,528,857.5,0.003447985,1
2704,22.2,20.7,513,860,0.003420453,1
2705,22.2,20.945,523.5,863.5,0.003461162,1
2706,22.2,20.92,523.5,865,0.003457008,1
2707,22.2,21.1475,526,875,0.003494813,1
2708,22.2,21.245,523.5,882.5,0.003511017,1
2709,22.2,21.34,528.75,888.25,0.003526806,1
2710,22.2,21.3175,528.75,894,0.003523066,1
2711,22.2,21.29,528.6666667,895.3333333,0.003518496,1
2712,22.2,21.4175,518,893,0.003539687,1
2713,22.175,21.445,518,890,0.003538834,1
2714,22.16666667,21.46333333,518,898,0.003540069,1
2715,22.175,21.39,513.5,899.25,0.003529707,1
2716,22.2,21.5,513.5,896,0.0035534,1
2717,22.2,21.2925,518.75,902.5,0.003518911,1
2718,22.2,21.4,519,903.3333333,0.003536778,1
2719,22.2,21.445,509,904.5,0.003544258,1
2720,22.2,21.5,509,905,0.0035534,1
2721,22.2,21.575,512.75,910.75,0.003565866,1
2722,22.2,21.7675,509,915.25,0.003597866,1
2723,22.2,21.66666667,509,923.6666667,0.003581104,1
2724,22.2,21.7675,508.75,930,0.003597866,1
2725,22.15,21.745,514,930.5,0.003583133,1
2726,22.2,21.7,514,925.25,0.003586645,1
2727,22.16666667,21.76,509,920.3333333,0.003589282,1
2728,22.125,21.7475,499,922,0.003578061,1
2729,22.1,21.77,499,924,0.0035763,1
2730,22.1,21.49666667,499,919.3333333,0.003531142,1
2731,22.1,21.1475,499,893.5,0.003473466,1
2732,22.1,21.67,496.5,884.5,0.003559778,1
2733,22.1,21.84,499,914,0.003587865,1
2734,22.1,21.63333333,490.6666667,925,0.00355372,1
2735,22.1,21.1175,504,887,0.003468511,1
2736,22.1,21.575,500.25,884.25,0.003544083,1
2737,22.1,21.6,499,893.3333333,0.003548213,1
2738,22.1,21.625,496.5,895,0.003552343,1
2739,22.1,21.2925,489,889.75,0.003497416,1
2740,22.1,21.15,489,880.5,0.003473879,1
2741,22.075,21.2225,489,864.75,0.003480516,1
2742,22.1,21.2,481.5,863,0.003482138,1
2743,22.05,21.3975,484,868.5,0.003504003,1
2744,22.06666667,21.49333333,487.3333333,876.3333333,0.003523384,1
2745,22.075,21.3925,484,880.5,0.003508554,1
2746,22.03333333,21.56666667,487.3333333,883.6666667,0.003528255,1
2747,22.1,21.595,484,892,0.003547387,1
2748,22.1,21.225,494,884.5,0.003486267,1
2749,22.1,21.145,494,883.5,0.003473053,1
2750,22.1,21.32,490.25,876,0.003501959,1
2751,22.1,21.53333333,479,882.3333333,0.0035372,1
2752,22.1,21.3925,486.5,908.5,0.003513935,1
2753,22.1,21.16333333,479,892.3333333,0.003476081,1
2754,22.1,21.365,479,878.25,0.003509392,1
2755,22.1,21.06666667,479,870,0.003460116,1
2756,22.1,20.96333333,479,866.6666667,0.00344305,1
2757,22.1,21.26,479,863.3333333,0.003492048,1
2758,22.1,21.445,479,883.5,0.003522607,1
2759,22.1,21.46333333,479,896,0.003525636,1
2760,22.1,21.445,475.25,901.75,0.003522607,1
2761,22.1,21.2475,471.5,896.5,0.003489983,1
2762,22.06666667,21.06666667,464,876.3333333,0.003453053,1
2763,22.075,21.1725,467.75,865,0.00347227,1
2764,22.05,21.2425,474.5,872,0.003478479,1
2765,22,20.795,474.5,873.5,0.003394376,1
2766,22,20.96333333,478,854,0.003422005,1
2767,22,21.2425,474.5,865.25,0.003467829,1
2768,22,20.94,474.5,870.5,0.003418175,1
2769,22,21.15666667,478,858.6666667,0.003453739,1
2770,22.00833333,21.08416667,478.3,861.6333333,0.003443598,1
2771,22.01666667,21.01166667,478.6,864.6,0.003433446,1
2772,22,20.92,477,858.25,0.003414892,1
2773,21.9725,21.315,473,869.75,0.003473866,1
2774,22,21.15,469,877.75,0.003452645,1
2775,22,20.8675,469,867.75,0.003406275,1
2776,22,20.945,469,861,0.003418996,1
2777,22,21.32,469,866.5,0.003480552,1
2778,22,21.3925,469,880.75,0.003492454,1
2779,22,21.05,469,880,0.00343623,1
2780,22,21.2725,469,874,0.003472754,1
2781,21.96333333,21.46333333,469,885.6666667,0.00349621,1
2782,21.9725,21.3925,469,901.25,0.003486567,1
2783,21.96333333,21.29,469,893.6666667,0.003467818,1
2784,21.89,21.1725,469,886.5,0.003433088,1
2785,21.89,21.32333333,469,879,0.003457681,1
2786,21.9175,21.315,469,879,0.003462161,1
2787,21.89,21.39,469,884.25,0.003468552,1
2788,21.89,21.245,469,877,0.003444908,1
2789,21.89,21.22,469,875.75,0.003440832,1
2790,21.89,21.34,469,877,0.003460399,1
2791,21.89,21.29,461.5,879,0.003452246,1
2792,21.89,21.1725,454,871.75,0.003433088,1
2793,21.89,21.5225,454,880.5,0.003490158,1
2794,21.89,21.39,454,895.6666667,0.003468552,1
2795,21.89,21.2675,454,896,0.003448577,1
2796,21.865,21.32,459.25,883,0.003451835,1
2797,21.89,21.49666667,468,889,0.003485945,1
2798,21.865,21.3175,464.5,890.5,0.003451428,1
2799,21.79,21.53,468,897,0.003470005,1
2800,21.84,21.4425,464.5,913.75,0.003466454,1
2801,21.79,21.1975,464.5,902.5,0.003416121,1
2802,21.76,21.2,468,890.3333333,0.003410235,1
2803,21.745,21.1725,457,876,0.003402649,1
2804,21.79,21.445,464.5,890,0.003456229,1
2805,21.745,21.34,453.25,893,0.003429717,1
2806,21.73,21.29333333,453,891.6666667,0.003419022,1
2807,21.7225,21.5225,454.75,897.5,0.00345443,1
2808,21.7225,21.5225,460,903.75,0.00345443,1
2809,21.7,21.34,460,908.5,0.003420244,1
2810,21.73,21.56666667,460,907,0.003463155,1
2811,21.7225,21.525,460,910.5,0.003454834,1
2812,21.745,21.675,460,917.25,0.003483859,1
2813,21.79,21.6,460,926.5,0.00348135,1
2814,21.79,21.55,460,925,0.003473246,1
2815,21.79,21.63333333,460,921.6666667,0.003486752,1
2816,21.7675,21.7675,460,934,0.003503651,1
2817,21.7675,21.865,460,947.25,0.003519434,1
2818,21.79,21.82333333,460,953,0.003517549,1
2819,21.79,21.8175,460,959,0.003516603,1
2820,21.79,21.945,460,959.5,0.003537271,1
2821,21.7675,21.6975,444,962,0.003492321,1
